"","GEOID","STATE","NO2_LEVELS","TOTAL_ADULTS","WHITE_ALONE","BLACK_ALONE","AIAN_ALONE","ASIAN_ALONE","NHPI_ALONE","OTHER_ALONE","TWO_MORE","HisLat_TOTAL","NotHisLat_TOTAL","INCOME_GROUP","UrbanRural"
"1991",36061022800,"New York",NA,4992,910,3026,30,160,16,407,443,864,4128,"$52,000 to <$85,000","Urban"
"1992",36061022900,"New York",NA,6784,1418,1605,120,243,2,2373,1023,3671,3113,"$52,000 to <$85,000","Urban"
"1993",36061023000,"New York",NA,7380,926,4606,62,227,11,868,680,1624,5756,"$27,000 to <$52,000","Urban"
"1994",36061023100,"New York",NA,5362,1410,2012,73,256,8,931,672,1630,3732,"$52,000 to <$85,000","Urban"
"1995",36061023400,"New York",NA,4116,784,2172,28,153,5,518,456,961,3155,"$52,000 to <$85,000","Urban"
"1996",36061023501,"New York",NA,5634,1242,2140,84,158,3,1337,670,2138,3496,"$52,000 to <$85,000","Urban"
"1997",36061023600,"New York",NA,8124,316,6583,56,93,5,585,486,1277,6847,"$27,000 to <$52,000","Urban"
"1998",36061023802,"New York",NA,3980,1358,518,182,1361,57,223,281,550,3430,"$85,000 to <$141,000","Urban"
"1999",36061023803,"New York",NA,3234,1371,557,2,801,3,158,342,385,2849,"$52,000 to <$85,000",NA
"2000",36061023804,"New York",NA,2736,1151,55,0,1190,15,93,232,239,2497,">=$141,000",NA
"2001",36061023900,"New York",NA,2241,444,745,26,77,0,613,336,1023,1218,"$27,000 to <$52,000","Urban"
"2002",36061024100,"New York",NA,6599,1726,1549,78,274,3,1997,972,3207,3392,"$52,000 to <$85,000","Urban"
"2003",36061024302,"New York",NA,5226,313,2783,40,141,7,1301,641,2435,2791,"<$27,000","Urban"
"2004",36061024500,"New York",NA,11275,2022,1424,203,456,10,5142,2018,7892,3383,"$27,000 to <$52,000","Urban"
"2005",36061024900,"New York",NA,936,181,177,10,78,2,345,143,518,418,"$52,000 to <$85,000","Urban"
"2006",36061025300,"New York",NA,8620,1902,794,110,342,11,3889,1572,6093,2527,"$52,000 to <$85,000","Urban"
"2007",36061025500,"New York",NA,5136,1931,425,43,881,7,1095,754,2036,3100,"$52,000 to <$85,000","Urban"
"2008",36061025700,"New York",NA,3434,1159,1412,5,218,0,295,345,551,2883,"$52,000 to <$85,000","Urban"
"2009",36061025900,"New York",NA,3149,698,1389,19,196,7,460,380,852,2297,"$52,000 to <$85,000","Urban"
"2010",36061026100,"New York",NA,8848,922,1069,144,100,7,4825,1781,7511,1337,"$27,000 to <$52,000","Urban"
"2011",36061026500,"New York",NA,5917,2166,428,51,281,0,1928,1063,3283,2634,"$85,000 to <$141,000","Urban"
"2012",36061026700,"New York",NA,1761,1059,53,6,22,0,397,224,679,1082,"$52,000 to <$85,000","Urban"
"2013",36061026900,"New York",NA,6616,1027,652,111,124,2,3509,1191,5270,1346,"$52,000 to <$85,000","Urban"
"2014",36061027100,"New York",NA,6475,2134,380,102,194,3,2555,1107,4092,2383,"$52,000 to <$85,000","Urban"
"2015",36061028100,"New York",NA,2510,1789,155,6,135,0,187,238,411,2099,"$85,000 to <$141,000","Urban"
"2016",36061028300,"New York",NA,6553,1662,669,95,284,2,2641,1200,4296,2257,"$52,000 to <$85,000","Urban"
"2017",36061028500,"New York",NA,5605,940,498,77,147,3,2941,999,4488,1117,"$27,000 to <$52,000","Urban"
"2018",36061029300,"New York",NA,6536,863,549,107,106,7,3697,1207,5471,1065,"$52,000 to <$85,000","Urban"
"2019",36061029500,"New York",NA,5960,2422,492,54,234,5,1787,966,3041,2919,"$52,000 to <$85,000","Urban"
"2020",36061030300,"New York",NA,3142,1323,243,28,135,7,841,565,1511,1631,"$52,000 to <$85,000","Urban"
"2021",36061030700,"New York",NA,2924,1782,238,13,146,1,308,436,747,2177,"$85,000 to <$141,000","Urban"
"2022",36061030900,"New York",NA,6738,904,1720,83,116,2,2756,1157,4629,2109,"$27,000 to <$52,000","Urban"
"2023",36061031703,"New York",NA,4142,2908,109,0,742,0,86,297,313,3829,">=$141,000","Urban"
"2024",36061031704,"New York",NA,8350,5395,155,5,1985,6,211,593,635,7715,">=$141,000","Urban"
"2025",36061031900,"New York",NA,2,0,0,0,0,0,0,2,1,1,NA,"Urban"
"2026",36063021300,"New York",NA,1640,874,491,38,72,0,56,109,121,1519,"$27,000 to <$52,000","Urban"
"2027",36063021400,"New York",NA,1630,1113,327,35,19,0,34,102,91,1539,"$27,000 to <$52,000","Urban"
"2028",36063990000,"New York",NA,0,0,0,0,0,0,0,0,0,0,NA,"Rural"
"2029",36065021000,"New York",NA,1437,705,290,9,160,2,142,129,311,1126,"<$27,000","Urban"
"2030",36065021202,"New York",NA,2199,745,412,1,759,1,125,156,250,1949,"$27,000 to <$52,000","Urban"
"2031",36067004000,"New York",NA,895,272,346,23,14,1,122,117,273,622,"<$27,000","Urban"
"2032",36067004401,"New York",NA,3060,2295,162,5,349,0,64,185,189,2871,"$52,000 to <$85,000",NA
"2033",36071000301,"New York",NA,1462,165,397,27,22,2,678,171,909,553,"$27,000 to <$52,000",NA
"2034",36071015008,"New York",NA,2024,1507,5,1,2,3,463,43,38,1986,"<$27,000",NA
"2035",36071015009,"New York",NA,1273,1008,6,0,4,1,235,19,14,1259,"$27,000 to <$52,000",NA
"2036",36073990000,"New York",NA,0,0,0,0,0,0,0,0,0,0,NA,"Rural"
"2037",36075990000,"New York",NA,0,0,0,0,0,0,0,0,0,0,NA,"Rural"
"2038",36081000101,"New York",NA,3854,2000,196,8,1061,1,200,388,530,3324,">=$141,000",NA
"2039",36081000102,"New York",NA,6428,3772,223,4,1611,0,309,509,599,5829,">=$141,000",NA
"2040",36081000103,"New York",NA,31,9,2,0,18,0,0,2,0,31,NA,NA
"2041",36081000104,"New York",NA,19,2,6,0,1,1,4,5,9,10,NA,NA
"2042",36081000200,"New York",NA,2423,431,127,30,512,0,926,397,1359,1064,"$52,000 to <$85,000","Urban"
"2043",36081000701,"New York",NA,2868,1578,67,3,758,2,203,257,403,2465,">=$141,000",NA
"2044",36081001000,"New York",NA,2941,390,131,59,659,3,1245,454,1802,1139,"$85,000 to <$141,000","Urban"
"2045",36081001800,"New York",NA,2403,422,129,40,534,1,866,411,1390,1013,"$85,000 to <$141,000","Urban"
"2046",36081001901,"New York",NA,1254,621,40,8,418,2,53,112,139,1115,">=$141,000",NA
"2047",36081001903,"New York",NA,2076,807,51,0,1033,0,71,114,169,1907,">=$141,000",NA
"2048",36081002000,"New York",NA,1468,241,64,29,378,0,539,217,783,685,"$85,000 to <$141,000","Urban"
"2049",36081002200,"New York",NA,1866,424,144,44,288,0,670,296,1141,725,"$52,000 to <$85,000","Urban"
"2050",36081002600,"New York",NA,1661,352,185,58,309,9,505,243,769,892,"$85,000 to <$141,000","Urban"
"2051",36081002800,"New York",NA,2568,404,208,73,382,3,1016,482,1443,1125,"$52,000 to <$85,000","Urban"
"2052",36081003100,"New York",NA,1960,798,175,28,421,3,298,237,543,1417,"$85,000 to <$141,000","Urban"
"2053",36081003301,"New York",NA,4151,1679,243,17,1643,4,189,376,499,3652,"$85,000 to <$141,000",NA
"2054",36081003400,"New York",NA,1893,261,162,36,471,0,676,287,954,939,"$52,000 to <$85,000","Urban"
"2055",36081003600,"New York",NA,3206,316,211,64,1167,1,1044,403,1400,1806,"$52,000 to <$85,000","Urban"
"2056",36081003700,"New York",NA,1,1,0,0,0,0,0,0,0,1,NA,"Rural"
"2057",36081003800,"New York",NA,1909,320,104,25,373,3,721,363,992,917,"$52,000 to <$85,000","Urban"
"2058",36081003900,"New York",NA,1180,411,73,53,167,0,346,130,601,579,"$27,000 to <$52,000","Urban"
"2059",36081004001,"New York",NA,1881,458,134,19,382,0,633,255,785,1096,"$52,000 to <$85,000","Urban"
"2060",36081004002,"New York",NA,1031,124,66,14,382,0,270,175,339,692,"$27,000 to <$52,000","Urban"
"2061",36081004300,"New York",NA,1819,229,763,8,123,1,441,254,799,1020,"<$27,000","Urban"
"2062",36081004401,"New York",NA,3032,278,179,27,1645,0,603,300,784,2248,"$52,000 to <$85,000","Urban"
"2063",36081004700,"New York",NA,3295,961,875,33,457,2,569,398,1083,2212,"$27,000 to <$52,000","Urban"
"2064",36081005700,"New York",NA,3755,1787,76,29,791,1,620,451,1093,2662,"$52,000 to <$85,000","Urban"
"2065",36081005900,"New York",NA,3797,2268,100,12,576,0,416,425,771,3026,"$85,000 to <$141,000","Urban"
"2066",36081006501,"New York",NA,3304,1929,88,30,463,0,433,361,720,2584,"$85,000 to <$141,000","Urban"
"2067",36081006502,"New York",NA,3586,2218,54,21,493,0,440,360,783,2803,"$52,000 to <$85,000","Urban"
"2068",36081007100,"New York",NA,3882,2212,117,18,650,0,424,461,815,3067,"$85,000 to <$141,000","Urban"
"2069",36081007300,"New York",NA,4024,2474,101,37,641,6,317,448,759,3265,"$85,000 to <$141,000","Urban"
"2070",36081007500,"New York",NA,4005,2157,93,25,854,0,529,347,832,3173,"$52,000 to <$85,000","Urban"
"2071",36081007700,"New York",NA,1825,857,70,25,397,2,312,162,422,1403,"$85,000 to <$141,000","Urban"
"2072",36081008100,"New York",NA,1491,756,66,7,252,0,250,160,374,1117,"$52,000 to <$85,000","Urban"
"2073",36081008600,"New York",NA,2424,781,136,20,387,2,747,351,1027,1397,"$52,000 to <$85,000","Urban"
"2074",36081008700,"New York",NA,3947,746,1646,62,238,1,819,435,1518,2429,"<$27,000","Urban"
"2075",36081009100,"New York",NA,2351,1316,84,17,291,3,331,309,621,1730,"$52,000 to <$85,000","Urban"
"2076",36081009500,"New York",NA,2155,1493,53,9,240,0,179,181,364,1791,"$85,000 to <$141,000","Urban"
"2077",36081009700,"New York",NA,3237,2410,46,12,282,0,170,317,452,2785,"$85,000 to <$141,000","Urban"
"2078",36081009800,"New York",NA,2132,146,244,115,669,0,524,434,280,1852,"$52,000 to <$85,000","Urban"
"2079",36081010100,"New York",NA,2300,1695,38,18,164,0,140,245,346,1954,"$52,000 to <$85,000","Urban"
"2080",36081010400,"New York",NA,2707,236,334,114,915,4,724,380,397,2310,"$52,000 to <$85,000","Urban"
"2081",36081010500,"New York",NA,3660,1904,218,19,482,3,556,478,1129,2531,"$52,000 to <$85,000","Urban"
"2082",36081011000,"New York",NA,2531,147,257,130,829,8,792,368,647,1884,"$52,000 to <$85,000","Urban"
"2083",36081011200,"New York",NA,1958,297,132,68,607,2,528,324,587,1371,"$52,000 to <$85,000","Urban"
"2084",36081011300,"New York",NA,3798,2318,88,17,492,0,463,420,853,2945,"$85,000 to <$141,000","Urban"
"2085",36081011400,"New York",NA,1200,234,115,21,250,1,395,184,521,679,"$52,000 to <$85,000","Urban"
"2086",36081011500,"New York",NA,2157,1399,42,25,235,1,188,267,430,1727,"$52,000 to <$85,000","Urban"
"2087",36081011800,"New York",NA,2123,203,142,62,858,6,575,277,643,1480,"$52,000 to <$85,000","Urban"
"2088",36081012000,"New York",NA,1884,129,96,36,1103,7,366,147,361,1523,"$52,000 to <$85,000","Urban"
"2089",36081012400,"New York",NA,2259,238,200,53,614,0,784,370,910,1349,"$52,000 to <$85,000","Urban"
"2090",36081012602,"New York",NA,2135,298,161,60,409,0,880,327,1150,985,"$52,000 to <$85,000","Urban"
"2091",36081013000,"New York",NA,1323,493,87,34,241,3,292,173,507,816,"$52,000 to <$85,000","Urban"
"2092",36081013200,"New York",NA,1532,564,138,5,278,6,303,238,516,1016,"$85,000 to <$141,000","Urban"
"2093",36081013400,"New York",NA,4917,2480,514,48,627,3,574,671,1287,3630,"$52,000 to <$85,000","Urban"
"2094",36081013600,"New York",NA,1657,789,134,15,243,0,234,242,469,1188,"$52,000 to <$85,000","Urban"
"2095",36081013700,"New York",NA,1520,1093,48,7,110,0,158,104,267,1253,"$85,000 to <$141,000","Urban"
"2096",36081014100,"New York",NA,1416,871,25,5,144,3,189,179,343,1073,"$52,000 to <$85,000","Urban"
"2097",36081014201,"New York",NA,3615,301,464,90,1056,6,1168,530,1451,2164,"$27,000 to <$52,000","Urban"
"2098",36081014300,"New York",NA,3383,1938,74,33,470,2,472,394,805,2578,"$52,000 to <$85,000","Urban"
"2099",36081014400,"New York",NA,1562,173,128,14,624,0,393,230,550,1012,"$52,000 to <$85,000","Urban"
"2100",36081014500,"New York",NA,2006,1300,29,14,197,1,247,218,404,1602,"$52,000 to <$85,000","Urban"
"2101",36081015000,"New York",NA,1929,98,200,55,797,0,450,329,414,1515,"$52,000 to <$85,000","Urban"
"2102",36081015100,"New York",NA,2363,1405,58,14,307,3,333,243,534,1829,"$52,000 to <$85,000","Urban"
"2103",36081015300,"New York",NA,1909,1100,60,20,334,0,204,191,343,1566,"$85,000 to <$141,000","Urban"
"2104",36081015400,"New York",NA,1912,132,188,92,730,2,450,318,340,1572,"$52,000 to <$85,000","Urban"
"2105",36081015500,"New York",NA,2067,1221,34,26,329,0,259,198,447,1620,"$85,000 to <$141,000","Urban"
"2106",36081015600,"New York",NA,2599,90,400,56,1046,12,531,464,346,2253,"$52,000 to <$85,000","Urban"
"2107",36081015900,"New York",NA,3566,2016,89,13,530,0,518,400,803,2763,"$52,000 to <$85,000","Urban"
"2108",36081016300,"New York",NA,3249,731,872,33,450,3,678,482,1308,1941,"<$27,000","Urban"
"2109",36081016400,"New York",NA,2664,72,613,76,648,2,725,528,267,2397,"$52,000 to <$85,000","Urban"
"2110",36081016600,"New York",NA,2880,111,506,97,739,0,812,615,498,2382,"$52,000 to <$85,000","Urban"
"2111",36081016800,"New York",NA,2266,114,402,112,495,10,676,457,520,1746,"$85,000 to <$141,000","Urban"
"2112",36081017000,"New York",NA,2031,80,611,111,383,3,489,354,245,1786,"$52,000 to <$85,000","Urban"
"2113",36081017102,"New York",NA,15,0,6,0,3,0,0,6,2,13,NA,NA
"2114",36081017200,"New York",NA,1840,36,583,64,323,0,531,303,213,1627,"$52,000 to <$85,000","Urban"
"2115",36081017901,"New York",NA,825,320,15,11,204,0,158,117,281,544,"$52,000 to <$85,000",NA
"2116",36081018000,"New York",NA,1022,65,339,38,230,3,184,163,174,848,"$52,000 to <$85,000","Urban"
"2117",36081018101,"New York",NA,3303,1301,67,64,810,4,666,391,1149,2154,"$52,000 to <$85,000","Urban"
"2118",36081018200,"New York",NA,2024,88,1026,29,261,9,356,255,348,1676,"$52,000 to <$85,000","Urban"
"2119",36081018300,"New York",NA,5096,2276,122,41,1228,0,826,603,1500,3596,"$85,000 to <$141,000","Urban"
"2120",36081018401,"New York",NA,1654,15,1104,21,106,11,188,209,173,1481,"$52,000 to <$85,000","Urban"
"2121",36081018502,"New York",NA,2954,1319,63,31,715,0,506,320,831,2123,"$85,000 to <$141,000","Urban"
"2122",36081018800,"New York",NA,1181,22,634,67,129,4,199,126,167,1014,"$52,000 to <$85,000","Urban"
"2123",36081019200,"New York",NA,1908,42,1044,85,236,4,310,187,283,1625,"$52,000 to <$85,000","Urban"
"2124",36081019800,"New York",NA,2761,62,1125,47,668,4,603,252,572,2189,"$52,000 to <$85,000","Urban"
"2125",36081019901,"New York",NA,757,174,280,29,52,4,162,56,321,436,"$52,000 to <$85,000",NA
"2126",36081020600,"New York",NA,1577,117,285,58,339,1,563,214,658,919,"$52,000 to <$85,000","Urban"
"2127",36081021200,"New York",NA,2068,145,221,46,334,3,1009,310,1224,844,"$27,000 to <$52,000","Urban"
"2128",36081021603,"New York",NA,0,0,0,0,0,0,0,0,0,0,NA,NA
"2129",36081023000,"New York",NA,1547,397,102,27,617,1,216,187,350,1197,"$85,000 to <$141,000","Urban"
"2130",36081023501,"New York",NA,3521,507,68,57,1113,1,1345,430,2005,1516,"$27,000 to <$52,000",NA
"2131",36081023502,"New York",NA,2766,501,46,100,931,3,901,284,1327,1439,"$27,000 to <$52,000",NA
"2132",36081023800,"New York",NA,3726,169,544,122,1427,6,1115,343,1460,2266,"$52,000 to <$85,000","Urban"
"2133",36081024600,"New York",NA,0,0,0,0,0,0,0,0,0,0,NA,"Rural"
"2134",36081024700,"New York",NA,1269,192,21,20,632,0,288,116,428,841,"$52,000 to <$85,000","Urban"
"2135",36081024900,"New York",NA,4957,1167,113,109,2482,0,661,425,1210,3747,"$52,000 to <$85,000","Urban"
"2136",36081025100,"New York",NA,4929,1580,117,92,1677,6,1004,453,1608,3321,"$52,000 to <$85,000","Urban"
"2137",36081025301,"New York",NA,3862,1504,90,41,917,4,784,522,1400,2462,"$52,000 to <$85,000","Urban"
"2138",36081025402,"New York",NA,4756,189,2666,20,793,3,648,437,875,3881,"$27,000 to <$52,000",NA
"2139",36081025500,"New York",NA,1366,387,16,21,531,0,242,169,449,917,"$52,000 to <$85,000","Urban"
"2140",36081025700,"New York",NA,1374,299,16,34,639,0,285,101,441,933,"$52,000 to <$85,000","Urban"
"2141",36081026000,"New York",NA,2145,95,1180,16,365,0,278,211,443,1702,"$52,000 to <$85,000","Urban"
"2142",36081026100,"New York",NA,6264,641,102,100,3364,1,1481,575,2264,4000,"$52,000 to <$85,000","Urban"
"2143",36081026200,"New York",NA,1304,21,798,11,159,1,144,170,192,1112,"$52,000 to <$85,000","Urban"
"2144",36081026400,"New York",NA,2169,52,1457,33,195,2,227,203,353,1816,"$52,000 to <$85,000","Urban"
"2145",36081026501,"New York",NA,2655,277,38,19,1788,0,358,175,571,2084,"$27,000 to <$52,000",NA
"2146",36081026502,"New York",NA,1232,83,9,11,812,2,238,77,326,906,"$52,000 to <$85,000",NA
"2147",36081026600,"New York",NA,1652,25,1181,15,181,1,92,157,176,1476,"$27,000 to <$52,000","Urban"
"2148",36081026902,"New York",NA,3443,270,41,55,1958,1,821,297,1262,2181,"$27,000 to <$52,000","Urban"
"2149",36081027102,"New York",NA,2387,279,36,56,481,3,1230,302,1707,680,"$52,000 to <$85,000",NA
"2150",36081027200,"New York",NA,1602,44,994,27,160,5,169,203,195,1407,"$52,000 to <$85,000","Urban"
"2151",36081027301,"New York",NA,2825,158,34,91,303,1,1947,291,2412,413,"$27,000 to <$52,000",NA
"2152",36081027400,"New York",NA,1553,19,1043,29,149,8,165,140,203,1350,"$52,000 to <$85,000","Urban"
"2153",36081027500,"New York",NA,5430,750,132,199,922,0,2658,769,3876,1554,"$27,000 to <$52,000","Urban"
"2154",36081027701,"New York",NA,2775,285,43,85,458,0,1472,432,2079,696,"$52,000 to <$85,000",NA
"2155",36081027702,"New York",NA,4199,685,124,112,921,7,1754,596,2570,1629,"$52,000 to <$85,000",NA
"2156",36081027800,"New York",NA,1953,67,1438,30,59,0,203,156,347,1606,"$27,000 to <$52,000","Urban"
"2157",36081028100,"New York",NA,5033,1490,123,63,902,7,1557,891,2696,2337,"$52,000 to <$85,000","Urban"
"2158",36081028200,"New York",NA,1429,32,1056,7,86,0,114,134,146,1283,"$52,000 to <$85,000","Urban"
"2159",36081028300,"New York",NA,6313,1665,146,67,1464,0,1828,1143,3273,3040,"$52,000 to <$85,000","Urban"
"2160",36081028500,"New York",NA,4081,1791,76,47,719,1,884,563,1515,2566,"$52,000 to <$85,000","Urban"
"2161",36081028803,"New York",NA,4,0,3,0,0,0,0,1,1,3,NA,NA
"2162",36081028900,"New York",NA,4367,1140,72,29,1785,0,811,530,1466,2901,"$52,000 to <$85,000","Urban"
"2163",36081029300,"New York",NA,1174,111,6,29,774,0,205,49,270,904,"$52,000 to <$85,000","Urban"
"2164",36081030905,"New York",NA,2727,707,36,35,1003,1,596,349,1009,1718,"$52,000 to <$85,000",NA
"2165",36081031700,"New York",NA,5383,3760,228,19,397,6,490,483,1087,4296,"$52,000 to <$85,000","Urban"
"2166",36081032700,"New York",NA,3159,484,59,84,672,3,1284,573,2077,1082,"$27,000 to <$52,000","Urban"
"2167",36081033404,"New York",NA,4001,34,3647,11,28,0,67,214,177,3824,"$27,000 to <$52,000",NA
"2168",36081033405,"New York",NA,3025,19,2650,10,50,0,84,212,159,2866,"$52,000 to <$85,000",NA
"2169",36081033700,"New York",NA,3048,256,27,42,747,0,1472,504,2084,964,"$85,000 to <$141,000","Urban"
"2170",36081033900,"New York",NA,2839,431,104,33,680,1,1095,495,1710,1129,"$52,000 to <$85,000","Urban"
"2171",36081034700,"New York",NA,2910,344,340,69,523,0,1137,497,1791,1119,"$52,000 to <$85,000","Urban"
"2172",36081035100,"New York",NA,3408,575,174,77,661,3,1324,594,2153,1255,"$52,000 to <$85,000","Urban"
"2173",36081035300,"New York",NA,2191,149,278,81,213,0,1180,290,1612,579,"$52,000 to <$85,000","Urban"
"2174",36081035800,"New York",NA,3558,40,3016,18,40,0,154,290,255,3303,"$85,000 to <$141,000","Urban"
"2175",36081036300,"New York",NA,1807,87,289,59,136,2,1022,212,1296,511,"$52,000 to <$85,000","Urban"
"2176",36081036500,"New York",NA,3024,203,417,110,139,3,1724,428,2426,598,"$52,000 to <$85,000","Urban"
"2177",36081036800,"New York",NA,1976,14,1659,0,27,0,105,171,165,1811,"$52,000 to <$85,000","Urban"
"2178",36081037300,"New York",NA,2203,116,338,80,178,0,1194,297,1617,586,"$52,000 to <$85,000","Urban"
"2179",36081037501,"New York",NA,1078,69,9,54,160,0,666,120,877,201,"$52,000 to <$85,000",NA
"2180",36081037700,"New York",NA,3291,161,305,137,85,0,2298,305,2856,435,"$52,000 to <$85,000","Urban"
"2181",36081039400,"New York",NA,2684,48,2173,7,52,1,175,228,289,2395,"$85,000 to <$141,000","Urban"
"2182",36081039901,"New York",NA,2197,136,251,168,229,0,1150,263,1685,512,"$52,000 to <$85,000",NA
"2183",36081040101,"New York",NA,2167,112,46,101,325,1,1329,253,1770,397,"$27,000 to <$52,000",NA
"2184",36081040102,"New York",NA,3511,168,105,211,378,2,2195,452,3002,509,"$52,000 to <$85,000",NA
"2185",36081040200,"New York",NA,1194,12,953,4,63,0,40,122,70,1124,"$85,000 to <$141,000","Urban"
"2186",36081040301,"New York",NA,2019,151,25,90,242,0,1297,214,1719,300,"$52,000 to <$85,000",NA
"2187",36081040302,"New York",NA,3518,198,87,168,353,5,2310,397,3067,451,"$52,000 to <$85,000",NA
"2188",36081040501,"New York",NA,867,82,19,56,44,2,563,101,767,100,"$52,000 to <$85,000",NA
"2189",36081040502,"New York",NA,1632,107,66,66,84,0,1097,212,1457,175,"$85,000 to <$141,000",NA
"2190",36081040702,"New York",NA,3805,189,138,225,200,1,2560,492,3447,358,"$52,000 to <$85,000",NA
"2191",36081040901,"New York",NA,1479,78,7,56,219,0,912,207,1203,276,"$85,000 to <$141,000",NA
"2192",36081040902,"New York",NA,2608,117,84,101,128,2,1803,373,2342,266,"$52,000 to <$85,000",NA
"2193",36081041100,"New York",NA,3436,210,30,156,611,1,2110,318,2740,696,"$52,000 to <$85,000","Urban"
"2194",36081043200,"New York",NA,1029,26,763,18,52,0,86,84,132,897,"$52,000 to <$85,000","Urban"
"2195",36081043701,"New York",NA,2915,646,248,59,244,0,1183,535,1966,949,"$52,000 to <$85,000","Urban"
"2196",36081043900,"New York",NA,3582,381,73,171,310,6,2203,438,3082,500,"$27,000 to <$52,000","Urban"
"2197",36081044301,"New York",NA,3638,324,350,102,609,1,1711,541,2500,1138,"$27,000 to <$52,000","Urban"
"2198",36081044602,"New York",NA,4190,238,1047,85,1752,3,804,261,1110,3080,"$27,000 to <$52,000","Urban"
"2199",36081045200,"New York",NA,981,273,130,1,476,0,57,44,104,877,"$52,000 to <$85,000","Urban"
"2200",36081045600,"New York",NA,1087,104,62,10,770,0,73,68,109,978,"$52,000 to <$85,000","Urban"
"2201",36081045800,"New York",NA,1748,136,201,20,1107,2,158,124,239,1509,"$52,000 to <$85,000","Urban"
"2202",36081046000,"New York",NA,4709,204,735,104,2131,15,1069,451,1452,3257,"$52,000 to <$85,000","Urban"
"2203",36081046100,"New York",NA,2280,160,41,47,994,2,802,234,1157,1123,"$52,000 to <$85,000","Urban"
"2204",36081046200,"New York",NA,6361,347,1090,108,2655,5,1509,647,1762,4599,"$52,000 to <$85,000","Urban"
"2205",36081046700,"New York",NA,5784,515,128,248,1953,4,2312,624,3490,2294,"$52,000 to <$85,000","Urban"
"2206",36081046901,"New York",NA,3518,306,42,50,1736,0,1051,333,1542,1976,"$27,000 to <$52,000",NA
"2207",36081046902,"New York",NA,3357,272,94,116,1009,1,1447,418,2141,1216,"$52,000 to <$85,000",NA
"2208",36081047000,"New York",NA,2736,128,290,42,1142,0,715,419,607,2129,"$52,000 to <$85,000","Urban"
"2209",36081047100,"New York",NA,3815,294,49,50,2514,3,679,226,1033,2782,"$27,000 to <$52,000","Urban"
"2210",36081047300,"New York",NA,4074,443,77,35,2814,5,413,287,770,3304,"$52,000 to <$85,000","Urban"
"2211",36081047500,"New York",NA,4523,421,68,58,2954,0,689,333,1179,3344,"$52,000 to <$85,000","Urban"
"2212",36081047802,"New York",NA,1252,61,250,26,541,0,220,154,199,1053,"$52,000 to <$85,000",NA
"2213",36081048100,"New York",NA,5176,420,164,58,3129,0,1032,373,1580,3596,"$27,000 to <$52,000","Urban"
"2214",36081048200,"New York",NA,1247,78,393,2,437,2,219,116,182,1065,"$52,000 to <$85,000","Urban"
"2215",36081048301,"New York",NA,1787,163,20,23,1276,0,223,82,323,1464,"$52,000 to <$85,000",NA
"2216",36081048302,"New York",NA,1694,233,27,26,924,0,364,120,524,1170,"$52,000 to <$85,000",NA
"2217",36081049201,"New York",NA,2377,188,1415,30,272,0,260,212,436,1941,"$52,000 to <$85,000",NA
"2218",36081049301,"New York",NA,1890,669,16,12,726,0,325,142,501,1389,"$52,000 to <$85,000","Urban"
"2219",36081049500,"New York",NA,1129,619,19,5,151,0,187,148,373,756,"$85,000 to <$141,000","Urban"
"2220",36081049600,"New York",NA,2668,109,790,55,711,5,629,369,387,2281,"$85,000 to <$141,000","Urban"
"2221",36081050201,"New York",NA,1275,28,844,8,130,2,161,102,185,1090,"$52,000 to <$85,000","Urban"
"2222",36081050202,"New York",NA,1173,46,713,20,176,11,105,102,144,1029,"$52,000 to <$85,000","Urban"
"2223",36081050500,"New York",NA,1454,461,56,10,583,1,256,87,382,1072,"$52,000 to <$85,000","Urban"
"2224",36081050600,"New York",NA,1378,39,936,10,112,3,116,162,167,1211,"$85,000 to <$141,000","Urban"
"2225",36081051200,"New York",NA,2176,56,1585,16,152,2,187,178,271,1905,"$85,000 to <$141,000","Urban"
"2226",36081051700,"New York",NA,1780,1189,35,6,153,0,259,138,442,1338,"$85,000 to <$141,000","Urban"
"2227",36081051800,"New York",NA,1551,26,1299,1,18,2,97,108,143,1408,"$52,000 to <$85,000","Urban"
"2228",36081052100,"New York",NA,1700,1049,39,0,130,0,346,136,534,1166,"$85,000 to <$141,000","Urban"
"2229",36081052200,"New York",NA,1288,28,1068,3,32,4,59,94,91,1197,"$52,000 to <$85,000","Urban"
"2230",36081052400,"New York",NA,1566,27,1273,0,46,0,86,134,132,1434,"$52,000 to <$85,000","Urban"
"2231",36081052600,"New York",NA,1529,18,1239,14,56,0,90,112,107,1422,"$52,000 to <$85,000","Urban"
"2232",36081052800,"New York",NA,1262,22,1044,6,33,1,64,92,103,1159,"$52,000 to <$85,000","Urban"
"2233",36081053401,"New York",NA,1696,27,1406,17,27,0,110,109,151,1545,"$85,000 to <$141,000","Urban"
"2234",36081053800,"New York",NA,1338,18,1044,0,57,0,94,125,139,1199,"$85,000 to <$141,000","Urban"
"2235",36081053901,"New York",NA,3284,1160,112,70,601,0,898,443,1489,1795,"$52,000 to <$85,000",NA
"2236",36081054700,"New York",NA,3354,1085,176,75,422,0,1221,375,1815,1539,"$52,000 to <$85,000","Urban"
"2237",36081054800,"New York",NA,1908,93,365,44,882,1,358,165,253,1655,"$52,000 to <$85,000","Urban"
"2238",36081055100,"New York",NA,3773,1831,179,41,427,0,893,402,1402,2371,"$52,000 to <$85,000","Urban"
