"","Adult_pop","STATE","YEAR","PIF","Race"
"399",1,"Arkansas",2020,0.0851496684438726,"NHPI"
"400",1,"Arkansas",2020,0.120558067983665,"NHPI"
"401",1,"Arkansas",2020,0.121907183953699,"NHPI"
"402",1,"Arkansas",2020,0.0327731836086025,"NHPI"
"403",1,"Arkansas",2020,0.061379840181434,"NHPI"
"404",1,"Arkansas",2020,0.0481331548078433,"NHPI"
"405",1,"Arkansas",2020,0.078729295241674,"NHPI"
"406",1,"Arkansas",2020,0.10368906030412,"NHPI"
"407",1,"Arkansas",2020,0.063911422570437,"NHPI"
"408",1,"Arkansas",2020,0.117131508635107,"NHPI"
"409",1,"Arkansas",2020,0.134306881731198,"NHPI"
"410",1,"Arkansas",2020,0.168209946969847,"NHPI"
"411",1,"Arkansas",2020,0.0583243569228515,"NHPI"
"412",1,"Arkansas",2020,0.101099023903515,"NHPI"
"413",1,"Arkansas",2020,0.044902598004682,"NHPI"
"414",1,"Arkansas",2020,0.0838006307087932,"NHPI"
"415",1,"Arkansas",2020,0.137252682403236,"NHPI"
"416",1,"Arkansas",2020,0.0940116974229008,"NHPI"
"417",1,"Arkansas",2020,0.0744623092976227,"NHPI"
"418",1,"Arkansas",2020,0.0641164248177608,"NHPI"
"419",1,"Arkansas",2020,0.0792689825360952,"NHPI"
"420",1,"Arkansas",2020,0.081862746242351,"NHPI"
"421",1,"Arkansas",2020,0.062311481387826,"NHPI"
"422",1,"Arkansas",2020,0.0531092518929356,"NHPI"
"423",1,"Arkansas",2020,0.0503621979847028,"NHPI"
"424",1,"Arkansas",2020,0.0429541252821972,"NHPI"
"425",1,"Arkansas",2020,0.0634691791549397,"NHPI"
"426",1,"Arkansas",2020,0.105681937679646,"NHPI"
"427",1,"Arkansas",2020,0.0854072381677673,"NHPI"
"428",1,"Arkansas",2020,0.0758288820814183,"NHPI"
"429",1,"Arkansas",2020,0.0915130189278258,"NHPI"
"430",1,"Arkansas",2020,0.103971595937929,"NHPI"
"431",1,"Arkansas",2020,0.0637996674438686,"NHPI"
"432",1,"Arkansas",2020,0.0633906155506941,"NHPI"
"433",1,"Arkansas",2020,0.0331214334825595,"NHPI"
"434",1,"Arkansas",2020,0.0358952947247409,"NHPI"
"435",1,"Arkansas",2020,0.0447149887859554,"NHPI"
"436",1,"Arkansas",2020,0.0357212328833034,"NHPI"
"437",1,"Arkansas",2020,0.0743782754822408,"NHPI"
