"","Adult_pop","STATE","YEAR","PIF","Race"
"144",1,"Colorado",2020,0.139215099680223,"AIAN"
"145",1,"Colorado",2020,0.105078088766357,"AIAN"
"146",1,"Colorado",2020,0.143412491968983,"AIAN"
"147",1,"Colorado",2020,0.134331876232812,"AIAN"
"148",1,"Colorado",2020,0.124419603961012,"AIAN"
"149",1,"Colorado",2020,0.0644560585795801,"AIAN"
"150",1,"Colorado",2020,0.132008039599545,"AIAN"
"151",1,"Colorado",2020,0.121380689193463,"AIAN"
"152",1,"Colorado",2020,0.0328733011646976,"AIAN"
"153",1,"Colorado",2020,0.0757554089182368,"AIAN"
"154",1,"Colorado",2020,0.070963819389264,"AIAN"
"155",1,"Colorado",2020,0.11357086866549,"AIAN"
"156",1,"Connecticut",2020,0.121388285077639,"AIAN"
"157",1,"Connecticut",2020,0.128619064124206,"AIAN"
"158",1,"Connecticut",2020,0.0975545937085774,"AIAN"
"159",1,"Connecticut",2020,0.110356509048588,"AIAN"
"160",1,"Connecticut",2020,0.0544000001402766,"AIAN"
"161",1,"Connecticut",2020,0.0788002562946163,"AIAN"
"162",1,"Connecticut",2020,0.107986020152191,"AIAN"
"163",1,"Connecticut",2020,0.0846910748888223,"AIAN"
"164",1,"Connecticut",2020,0.115546396533836,"AIAN"
"165",1,"Connecticut",2020,0.123391250925366,"AIAN"
"166",1,"Connecticut",2020,0.0832631290400038,"AIAN"
"167",1,"Connecticut",2020,0.0689632452934152,"AIAN"
"168",1,"Connecticut",2020,0.109482654238512,"AIAN"
"169",1,"Connecticut",2020,0.142546209928205,"AIAN"
"170",1,"Connecticut",2020,0.100304215199693,"AIAN"
"171",1,"Connecticut",2020,0.105235076581506,"AIAN"
"172",1,"Connecticut",2020,0.0727651247649359,"AIAN"
"173",1,"Connecticut",2020,0.149892631206543,"AIAN"
"174",1,"Connecticut",2020,0.0934509062131553,"AIAN"
"175",1,"Connecticut",2020,0.0617733837965239,"AIAN"
"176",1,"Connecticut",2020,0.127863108683411,"AIAN"
"177",1,"Connecticut",2020,0.0901605193721757,"AIAN"
"178",1,"Connecticut",2020,0.12925145070308,"AIAN"
"179",1,"Connecticut",2020,0.108733441017736,"AIAN"
"180",1,"Connecticut",2020,0.133056129239424,"AIAN"
"181",1,"Connecticut",2020,0.131765761912051,"AIAN"
"182",1,"Connecticut",2020,0.138198448816118,"AIAN"
"183",1,"Connecticut",2020,0.14938624092332,"AIAN"
"184",1,"Connecticut",2020,0.135456029101052,"AIAN"
"185",1,"Connecticut",2020,0.102750368869306,"AIAN"
"186",1,"Connecticut",2020,0.229971737986927,"AIAN"
"187",1,"Connecticut",2020,0.0774006902275329,"AIAN"
"188",1,"Connecticut",2020,0.0761004997989924,"AIAN"
"189",1,"Connecticut",2020,0.0693226742723135,"AIAN"
"190",1,"Connecticut",2020,0.0825257668705454,"AIAN"
"191",1,"Connecticut",2020,0.0708613262505379,"AIAN"
"192",1,"Connecticut",2020,0.0583653598898553,"AIAN"
"193",1,"Connecticut",2020,0.10625628127208,"AIAN"
"194",1,"Connecticut",2020,0.115762764038395,"AIAN"
"195",1,"Connecticut",2020,0.066681795806212,"AIAN"
"196",1,"Connecticut",2020,0.0545254550364658,"AIAN"
"197",1,"Connecticut",2020,0.0441195739335663,"AIAN"
"198",1,"Connecticut",2020,0.140388549949824,"AIAN"
"199",1,"Connecticut",2020,0.114655870051659,"AIAN"
"200",1,"Connecticut",2020,0.0694335913644168,"AIAN"
"201",1,"Connecticut",2020,0.115165613258398,"AIAN"
"202",1,"Connecticut",2020,0.0464245831492022,"AIAN"
"203",1,"Connecticut",2020,0.0397740828175236,"AIAN"
"204",1,"Connecticut",2020,0.0701498924132349,"AIAN"
"205",1,"Connecticut",2020,0.0797076139839384,"AIAN"
"206",1,"Connecticut",2020,0.0951069842323319,"AIAN"
"207",1,"Connecticut",2020,0.098400875785987,"AIAN"
"208",1,"Connecticut",2020,0.0947263387639683,"AIAN"
"209",1,"Connecticut",2020,0.0914440869003469,"AIAN"
"210",1,"Connecticut",2020,0.0788752992014926,"AIAN"
"211",1,"Connecticut",2020,0.0764581878614067,"AIAN"
"212",1,"Delaware",2020,0.101646123185873,"AIAN"
"213",1,"Delaware",2020,0.188217811095855,"AIAN"
"214",1,"Delaware",2020,0.172192107534509,"AIAN"
"215",1,"Delaware",2020,0.211276509064662,"AIAN"
"216",1,"Delaware",2020,0.131662520661619,"AIAN"
"217",1,"Delaware",2020,0.10509937619584,"AIAN"
"218",1,"Delaware",2020,0.150283825888056,"AIAN"
"219",1,"Delaware",2020,0.107621494809821,"AIAN"
"220",1,"Delaware",2020,0.0849840406177969,"AIAN"
